race_id,furlong_times,corner1_order,corner2_order,corner3_order,corner4_order,pace_up_pos,bias_1corner,bias_2corner,bias_backstr,bias_3corner,bias_4corner,bias_straight,race_comment
202006010304,"12.8,11.6,12.9,13.7,13.0,12.4,12.8,13.4,13.7,,,,,,,,,","1,2-15,16,4,5,7(14,11)6-(12,13)-3-8-9-10","1,2,15(4,16)(7,5)11,14-6(12,13)-3-8-9-10","(*1,15,5)16,4(2,7)=14(11,12)6-(3,13)8(9,10)","(1,*15)5,16,4,7=2-(14,12)-6,13(8,10)(3,11,9)",5.0,222,222,222,222,22222,22222,馬場乾いてパサパサ、軽めの前有利馬場。バラバラのスタート。内枠各馬が結構スタートを決めていて、１枠ヴィクトリオーソと２枠キタノアティクスが先手を主張。ヴィクトリオーソがハナを切る。３番手にスワーヴヨハンが続き、向正面で早くも先頭にプレッシャーをかけていく。３コーナー手前で先行集団が固まった時に、スワーヴヨハンとフリーフローが追っ付けて先頭に接近。４コーナーをスワーヴヨハンが先頭で回り抜け出す構えも、必死に抵抗するフリーフロー。最後まで２頭が熾烈な叩き合いを演じるが、フリーフローが最後は競り勝った
202006010305,"12.6,11.6,12.6,12.5,12.9,12.9,12.7,12.3,11.7,11.3,12.3,,,,,,,","11(1,7)(6,9)5(8,16)(3,2)4(12,13)=10-15-14","11-1,7,6,9,5(8,16)3,2(12,4,13)-10-15,14","11,1(6,9)7(5,8,16)(3,13)(12,2,4)-14(10,15)","(*11,1)(6,7,9)(5,16)(3,13)8,12(2,4)-(10,15)-14",3.0,444,444,222,444,44441,44442,全面的に蹄跡目立ち上がりは掛かるも、内ラチ沿い踏ん張れるフラットな状況。出遅れ多数でバラついたスタート。３頭程がしばらく窺う流れだったが、１コーナーはヤシャマルが先頭を奪い、単独で１馬身ほどリード。２番手にブラックマジック、スピッツェンバーグが続く。それほどペースは上がっていないが集団はバラけ気味。淡々と進んで徐々に後続も微妙に差を詰めてきたが、３コーナー過ぎからブラックマジックが逃げ馬に並びかけ、４コーナーで先頭に出ようとする勢い。直線満を持して追い出してブラックマジックが逃げるヤシャマルをジ
202006010306,"12.7,12.4,13.6,13.7,12.9,12.1,12.8,12.8,12.8,,,,,,,,,","3(7,8)(2,5)11,4(15,14)1(6,12)9,13(16,10)","3,7(2,8)5,11(4,14)15(1,12)6(9,13)(16,10)","(*3,8)14(2,11)(7,5)(4,12,15)1,13(6,10)-9,16","(*3,8)(2,14)(11,5)(4,12,15)7,1,13(10,9)6,16",5.0,222,222,222,222,22222,22222,馬場乾いてパサパサ、軽めの前有利馬場。全体には比較的揃った方。好スタートを決めたココリモアナに、カサーレが早くも並びかけるが、競り合う様子はなく譲ったようでスンナリココリモアナが逃げる。すぐにペースは落ちたが、隊列は若干縦に長めのまま。徐々に馬群の外をスースーが押し上げてくるが、外３番手のラティーンセイルが制すように前へ。カサーレは後退。直線に向いて逃げるココリモアナが粘ろうとするが、その横を好位内にいたエンドーツダがアッサリ抜け出し、一気に勝負を決める脚色。離れた２着争いは４頭程が横並びになる
202006010307,"12.8,11.9,13.1,13.7,12.8,12.0,12.6,12.8,13.2,,,,,,,,,","16(1,6)(2,7)14(3,5)10(12,15)(4,8)9,13=11","16(1,6)(2,7)(3,5,14,15)(10,12)(4,9)8,13=11","(*16,6,9)-(1,2,7,14)15(3,5,10,12)4(13,8)=11","16(6,9)(1,14)2,15,5(3,7,12)10(13,4)-(11,8)",5.0,222,222,222,222,22222,22222,馬場乾いてパサパサ、軽めの前有利馬場。まずまず揃ったスタート。しばらく先行争いはお見合い気味で、外からトレイントレインがジワリハナを切る。あまりテンに速い様子はなくペースは楽な方。１コーナーで馬群が凝縮している。隊列は固まったまま捲りもなく淡々と進むが、３コーナー手前で馬群の外をフクキタルが一気に動いて出る。しかし１列目の外に取り付くまでで半端。逃げるトレイントレインは早くもスパート態勢にあって、直線でさらに引き離す。好位勢がみな脚色一緒の中、最後内からチェリートリトンがジワジワ２番手に浮上。し
202006010308,",,,,,,,,,,,,,,,,,","13,8=6=(3,5)-(11,10)-12(4,1)-(7,9)","8,13-6-(3,5)-(11,10)=(12,4)-1(7,9)","8(13,5)10(6,3)11=12,9,4-7-1","8-5(13,10)11-(6,3)9-12-(4,7)=1",,,,,,,,障害コースも随分芝が枯れている。比較的揃ったスタート。最初の障害で外から押して出てきたバイオンディップス、トーアディランの２頭が併走しながら前に出る。序盤はバイオンディップスが優勢も、スタンド前でまた２頭が並んで、２周目は入れ替わる。縦長だった隊列も縮まり、２度目のバンケットでニーマルサンデーが急接近。その後ろから７枠２頭が近づき、直線に向いてスプリングボックスが一気の脚で抜け出した。同時に伸びたトゥルーハートが２番手を確保、４角先頭のトーアディランを最後シゲルピーマンが交わし３着。大半の馬がス
202006010309,"12.0,10.3,11.2,11.7,11.9,12.0,,,,,,,,,,,,",,,"(*10,12)11(4,5,8)(1,2,7)13(6,3,15,16)(9,14)","(*10,12)(4,11)5(1,8,16)(2,13)(6,15,7)(3,9,14)",0.0,,,222,444,44441,44442,全面的に蹄跡目立ち上がりは掛かるも、内ラチ沿い踏ん張れるフラットな状況。比較的揃ったスタート。徐々に横並びが崩れ始めて前に出たのがミーハディビーナとエリーグランプリ、ジワジワと３コーナーで先頭に立ったのはエリーグランプリ。その外からインザムービーが楽に併走も、少し遅れて外からフィドルが接近進出。やや速い流れだが馬群はずっと固まったまま。４コーナー出口で馬群が早くも外に広がる。前に行った組が全く粘れず、２列目から抜けてきたのがシオミチクレバ。外から動いて出たシゲルミズガメザをアッサリ交わして完勝ム
202006010310,"11.9,10.9,11.4,12.0,12.1,12.9,,,,,,,,,,,,",,,"(*5,10,4)(2,16)(1,14,12)15(7,8,13)9,11-6,3","5(10,4)1(2,12)(7,14,16)15(8,13)9,11(6,3)",0.0,,,222,222,22222,22222,馬場乾いてパサパサ、軽めの前有利馬場。結構バラついたスタート。真ん中レノカズマが好スタートを決めてハナに立つが、内からグラスボイジャーが抵抗。２頭が併走して進み、その外からもアッティーヴォが並んでくるが、ペースは案外遅め。直線に向いてラチを頼りグラスボイジャーが粘るも、外から早くもショウナンカイドウがジワジワ迫り完全に態勢有利。好位勢は踏ん張れず一気の脚で差し切る。同時に並んできたコーラルプリンセスが２着、最後大外から遅れてアルベルティーヌが３着に浮上。
202006010311,"12.7,11.8,13.0,13.0,12.9,12.4,12.2,11.6,11.6,11.4,11.8,,,,,,,","(*1,10)-2,8,4-11,3,9,13(5,12)6-7","(*1,10)2,8,4(3,11)9(5,12,13)-6-7","(1,*10)(2,8)4(11,13)(3,12,9)(5,6)7","(*1,10)(2,8)4(3,11)(12,13,9)(5,6,7)",6.0,444,444,222,444,44441,44442,全面的に蹄跡目立ち上がりは掛かるも、内ラチ沿い踏ん張れるフラットな状況。比較的揃ったスタート。ジャコマルが外からハナを奪いに行くが、内からスマートエレメンツが抵抗してくる。お互いお見合いのようになるが、枠の差でスマートエレメンツがハナを切り、かなりスローに落とした。最初縦長の隊列になりそうだったが徐々に縮まる。３コーナー途中からシルヴァーソニックとブラックプラチナムが１列目に並びかけ、早めスパートの態勢。直線に向いて馬群の間を割ってオセアグレイトが抜け出し、１頭だけ伸びきり完勝ムード。その真後ろ
202006010312,"12.5,11.8,11.7,12.1,12.3,11.9,11.4,12.0,,,,,,,,,,",,"13,4(10,14)(1,6,12,15)(9,11)(2,3,7)8-16","(*13,4)(1,10)(2,6,14)12(3,9,15)11,8(7,16)","(*13,4)10,1(6,14)2(15,12)(3,9,8)11,16,7",2.0,,444,222,444,44441,44442,全面的に蹄跡目立ち上がりは掛かるも、内ラチ沿い踏ん張れるフラットな状況。かなりバラバラのスタート。外からクラヴィスオレア、内からサンディレクションが出るものの、外クラヴィスオレアがハナを切り、すぐスローに落とせた。どの馬もみな引っ張りきりの追走で掛かりそう。隊列が大きく動かないまま淡々と進んで、４コーナーで一気に馬群が縮まる。しかし直線は逃げるクラヴィスオレアの粘りが良く、２番手サンディレクションを振り切る。外からジーナスイートとアーザムブルーが並んで迫るが、最後までクラヴィスオレアの粘りが勝っ
202008010301,"12.4,11.1,12.0,12.4,12.6,13.2,,,,,,,,,,,,",,,"16(6,15)2(1,11)(8,14)(3,9,13)10,5,4-7=12","(*16,6)15(2,11)(1,8,14)(3,13)(9,10)5,4-7-12",0.0,,,222,222,22222,22222,重くて時計掛かる湿った馬場。やや速めの流れで中団追走の勝ち馬が好位追走した２着馬と並んで叩き合いを抜け出した。
202008010302,"11.9,11.9,12.3,12.9,13.0,12.8,13.3,13.1,13.1,,,,,,,,,","16(13,12)9,7(8,10)3(4,6,11)-(2,14,15)5-1","(16,*13)-12-(7,9)(8,10)(3,4,11)-6(2,14,15)5,1","13,12,9,10(16,7)-(4,8)-6(11,15)(3,14)5-2-1","(*13,12)9,7,10(4,8)(6,15)16(3,14,5)11=(2,1)",0.0,222,222,222,222,22222,22222,重くて時計掛かる湿った馬場。Ｈペースで流れ番手追走した勝ち馬が直線抜け出し完勝。２着は中団馬群追走しした差し馬が浮上。
202008010303,"12.3,10.9,12.1,12.9,13.0,12.9,12.8,,,,,,,,,,,",,,"(*2,9)14,15(5,16)8(4,11)12(6,3)10-(7,13)1","(2,*9)14(16,15)8,11(5,12)(4,6,3)10-13-7=1",0.0,,,222,222,22222,22222,重くて時計掛かる湿った馬場。Ｈペースで流れ中団馬群の外回った勝ち馬が直線抜け出し完勝。２着争いは差し馬３頭。
202008010304,"12.3,11.2,11.7,12.2,12.2,12.3,,,,,,,,,,,,",,,"(*5,11)(4,12)13,6,9(3,1,7)(2,10)8","(*5,11)12(4,13)-6(3,1)9(2,7,10)8",0.0,,,222,222,22222,22222,重くて時計掛かる湿った馬場。平均ペースで流れ好位の外回った勝ち馬が直線抜け出し完勝。２着は番手追走した馬が粘り込み。
202008010305,"12.6,10.9,12.7,12.9,13.1,13.2,13.2,12.8,12.0,12.1,12.1,,,,,,,","5,6(2,15)4,1(10,13)(7,14)12,11-(3,8,16)-9","5-6,2,15(1,4)13(7,10,14)12(11,16)(3,8)9","5,6,2(1,15)(7,4,13)14(11,10)(12,16)3,8,9","(*5,6)(2,1,15)(7,4,13)(11,14)10(3,12,16)(9,8)",3.0,444,444,444,444,44444,44444,荒れ馬場。中盤緩んだ展開で上がり３Ｆ勝負。直線逃げ馬がリード保ち押し切った。２着は内を突いた差し馬が浮上。３着以下は離された。
202008010306,"12.7,11.1,12.0,13.2,12.7,12.3,11.5,12.0,,,,,,,,,,",,,"10,4(1,12)(2,14)(3,13)15(7,6)(9,11)5,16,8","10(4,12)(1,2)(3,13,14,15)-7,6,9(16,5,11)-8",4.0,,,444,444,44444,44444,荒れ馬場。中盤緩む展開で直線勝負。番手追走した勝ち馬が直線抜け出し完勝。２着は中団追走した差し馬が浮上。３着以下は離された。
202008010307,"12.5,12.1,13.2,12.3,12.7,12.8,12.6,12.7,13.4,,,,,,,,,","4,2(5,8)(1,6)3,7","4(2,8)5-(6,3)1,7","(*4,8)(2,5,7)3(1,6)","(*4,8)(2,5,7)(1,3)6",6.0,222,222,222,222,22222,22222,重くて時計掛かる湿った馬場。平均ペースで流れ番手追走した勝ち馬が直線抜け出し完勝。２着は外から差し馬が浮上。
202008010308,"7.0,11.5,11.9,13.0,13.2,13.4,12.7,12.6,12.5,12.4,,,,,,,,","7-10,11-(6,9)(2,3,8)4(1,5)","7=10-11-(6,9)(2,3,8)-4(1,5)","(7,*10)11(3,9)(8,4)6(2,5)-1","10,11(7,3)(8,9)(6,4)(2,5)-1",4.0,222,222,222,222,22222,22222,重くて時計掛かる湿った馬場。前半緩んだ展開で後半４Ｆ勝負。３角で先頭に立った勝ち馬が直線抜け出し完勝。２着は番手の外追走した馬が浮上。３着以下は離された。
202008010309,"12.2,11.4,12.8,12.7,12.9,12.7,12.6,12.5,12.4,,,,,,,,,","(*11,14)(6,15)(1,8)16,13(3,4)10,5,7(12,9)-2","(*11,14)15(1,6)8(13,16)(3,4)-(5,10)(7,12,9)=2","(*11,14)15(1,6,8)(3,13,16)(4,9)(7,5,10,2)12","11(14,15)8(1,6)(3,13,9)(7,5,16,4,2)12-10",0.0,222,222,222,222,22222,22222,重くて時計掛かる湿った馬場。平均ペースでんがあれ好位馬群追走した勝ち馬と３番手追走した２着馬が直線抜け出し競り合って入線。
202008010310,"12.4,11.6,12.1,12.5,12.8,12.7,12.1,11.4,11.6,,,,,,,,,",,,"12,9(3,5)(7,11)4,8,1,6,10,2","12,9(3,5)7(4,11)(8,6)(1,2)10",3.0,,,444,444,44444,44444,荒れ馬場。スローペースで流れ番手追走した２着馬が直線先頭に立ち、好位馬群追走した勝ち馬だけがこれを捉えた。
202008010311,"12.1,11.2,11.5,11.4,11.4,12.0,,,,,,,,,,,,",,,"13(3,10)1(2,8,12)(4,7)11,6(5,15)-14-9","13(3,10)1(2,8,12)4(7,11)6(5,15)-14-9",0.0,,,444,444,44444,44444,荒れ馬場。スローペースで流れ先行した２頭が渋太く粘るが好位追走した勝ち馬がこれを捉えた。４着馬は不利なければ勝っていた脚色。
202008010312,"12.0,11.4,11.9,12.5,12.5,12.6,12.0,,,,,,,,,,,",,,"7(10,6)-5,12,1(3,4)(9,13)(2,14)8(11,15,16)","(7,*10,6)5(3,1,12)(2,9)4,14,8(11,13)15-16",0.0,,,222,222,22222,22222,重くて時計掛かる湿った馬場。Ｈペースで流れ好位追走した勝ち馬が直線抜け出し圧勝。２着は中団馬群追走した馬が浮上。
202006010401,"12.0,10.5,11.3,12.2,12.8,14.1,,,,,,,,,,,,",,,"(*5,8)11,14-(2,12,7)6-9,1,3-(15,16)10-13-4","(*5,8)-(11,14)2(12,7)6-(1,9)-16(3,15)-(10,4)-13",0.0,,,222,222,22222,22222,表面は湿り気味も砂煙上がり上がり掛かるダート。バラバラのスタート。エターナルダイヤが好スタートから押して出るが、内から抵抗してきたロードオブイサチル。サノノクヒオも絡んでしばらく３頭で先行争いになる。サノノクヒオが４コーナーで劣勢、先頭が速すぎて隊列は縦長。直線に向いてエターナルダイヤが抜け出したかに見えたが、坂上で猛然と差し馬が殺到してきて、外からファイヴレター、内からコーラルティアラが猛追。最後はファイヴレターが制していた。発進不良で相当遅れていたリアンフィーユは、最後相当良い脚を見せたが３
202006010402,"12.7,11.8,13.2,13.6,12.7,12.5,13.2,13.0,13.9,,,,,,,,,","6,11,2(3,4,13)14(10,12)(7,16)(8,9)1-5","6,11(2,4)(3,13,14)10,12,16(7,8)9,1-5","(*6,11)(2,4,13,14)-(3,9)(10,16,8)-7(12,1)=5","6(2,11,13)(4,14)(9,8)(10,16)3(7,1)-12=5",5.0,222,222,222,222,22222,22222,表面は湿り気味も砂煙上がり上がり掛かるダート。少しバラついたスタート。しばらく先行争いは横並びだが、徐々にニーズヘッグが態勢有利になって１コーナーには単騎で飛び込む。しかし外から早め進出する７枠２頭がプレッシャーをかけてくる。好位勢が７枠２頭を往なすようにペースを上げて、３コーナーから先頭のニーズヘッグがジワジワ優勢。直線に向いて好位勢を振り切ってニーズヘッグが独走態勢になり、脚色良く粘り込む。遅れて外からジワジワ伸びたナスノフォルテが、２着争いで粘る好位勢を最後差し切った。勝ち馬は１秒引き離し
202006010403,"13.0,12.0,13.5,13.5,12.8,13.2,13.2,12.7,13.4,,,,,,,,,","4(2,13)(3,12)(10,16)(5,14,15)11(1,8,9)-(6,7)","4,2,13(3,12)16(5,10)(14,15)11,1(8,9)(6,7)","(*4,2,13)(3,12,16)(10,8)(5,14,15)11,7(1,6,9)","(4,*2,13,16)(3,12,8)(5,15,10)-(14,11)-(1,7,6)9",5.0,222,222,222,222,22222,22222,表面は湿り気味も砂煙上がり上がり掛かるダート。比較的揃ったスタート。内から押してクロカドッグがハナを主張すると、周りから接近していた馬もみな譲った様子。１コーナーは単独でクロカドッグが逃げる。道中だいぶペースは緩む。３コーナー手前でマイネルエンカントが満を持して捲って動いて１列目に並ぼうとするが、みなうまく往なして４コーナー５頭雁行。直線に向いてもまだ粘るクロカドッグに、サトノワールドが並びかける。そこからまた直線で抜けたサトノワールドを、ビービーレガロがちょうどいい脚色で差し勝った。
202006010404,",,,,,,,,,,,,,,,,,","7,11-4(9,13)-3-(14,5)(2,8)=12-1=6=10","7,11(9,13,4)-3-5-(2,14)8-12-1=6=10","11(13,7)(3,4)9-2(14,5)-8-12=1=6-10","13-(3,11)-4(7,14)9-5-8,12=1=6,10",,,,,,,,障害コースはかなり芝が枯れ気味。少しバラついたスタート。最初の障害をフラットレーが態勢有利で跳び、楽にハナを切る。２番手にレヴァンテライオン。向正面でニシノベイオウルフに入れ替わる。２周目でヨコスカダンディーが先頭に並びかけ、フラットレーが限界を迎え好位勢に若干脚を使わせたところに、バンケットを過ぎてユイノシンドバッドが内を掬って出し抜けを決める。ニシノベイオウルフは追いつけない様子。満を持してフォワードカフェがジワジワ先頭に迫るが、最後までユイノシンドバッドの粘りが勝る。
202006010405,"12.5,11.3,11.6,11.8,12.1,12.1,11.6,12.0,,,,,,,,,,",,"(8,*10)(5,12)9(11,13)(2,7)(14,16)4,15(1,3,6)","10,12(8,13)9(5,7)(2,11)(14,16,15)4(3,6)=1","10,12,8(9,13,7)(5,11)2(14,16,15)(4,3,6)=1",2.0,,444,222,444,44441,44442,全面的に蹄跡目立ち上がりは掛かるも、内ラチ沿い踏ん張れるフラットな状況。ややバラけたスタート。サクセスハーモニーが行けそうだったが、外から被せてきてイザラが２コーナー先頭に出る。２番手にはマイネルチューダ。サクセスハーモニーは下げた。あまり緩めず進み、少しバラけた隊列も先頭はずっと楽な様子。馬群ほとんど一団のまま直線に向き、外から唯一良い脚で出てきたのがピーエムピンコ、内で粘るイザラ。しかし最後坂上はピーエムピンコの方が惰性が効いて差し切った。イザラに最後タイキスウォードが迫るも、ハナ差足りず３
202006010406,"13.1,11.5,13.5,13.1,13.6,11.9,12.1,12.4,11.6,12.0,,,,,,,,","16,9(3,6,11)(7,10,13)(2,12,14)(1,5)-(4,15)-8","16,9(3,11)6(7,13)10(2,14)(12,5)1(4,15)8","16(11,5)(9,13,14)(3,6,10)(7,2)15(1,12,8)=4","(*16,5)(9,11,14)10(13,6,2)3(7,15)(12,8)1=4",5.0,444,444,222,444,44441,44442,全面的に蹄跡目立ち上がりは掛かるも、内ラチ沿い踏ん張れるフラットな状況。バラバラのスタート。大外枠で好スタートを決めたリヴァージュがアッサリハナを奪う。すぐにペースが落ちて序盤はみな折り合い重点。２番手にレッドジャンヌが続く。相当遅い流れを嫌って、向正面でハラハラドキドキが捲って進出。ペースは急変するが、リヴァージュは往なして対応。スパート態勢になって差し馬も馬群外からジワジワ接近するが、直線に向いてリヴァージュは一気に引き離す。外から迫るホウオウハルカスは内ラチにモタれてしまい、完全に独走態勢
202006010407,"12.5,12.0,13.7,14.1,13.0,12.0,12.6,12.6,13.6,,,,,,,,,","(*3,4)(5,9)6(8,15)(2,13)-(10,14)1,12-16,7-11","3,4(5,9)6(8,15)(2,13)14(10,1)12,16,7,11","(*14,12)(9,15)4(3,6,2,16)13(5,8,1,7)-10,11","(*14,12)15(6,2)9,16,1,3,13(8,11)(4,5,7)10",5.0,222,222,222,222,22222,22222,表面は湿り気味も砂煙上がり上がり掛かるダート。比較的横並びで揃ったスタート。しばらく６頭程が併走も、うちのフクサンダークとワークアンドリッチが先手を主張。未勝利戦と並ぶほど追走ペースが遅く、馬群が凝縮。向正面でミヤケとコスモハヤテが捲って先頭を交わす。そしてグラファイトが早くから接近。直線に向いてまだ粘るコスモハヤテにグラファイトが並び、一度交わしたかに見えたが最後またコスモハヤテが打ち勝った。大乱戦だったが思わぬ馬の激走あり。
202006010408,"11.9,10.4,11.3,12.4,12.7,13.0,,,,,,,,,,,,",,,"(*3,4)(6,11)-12(2,7)(5,16)(9,8,15)(1,10,14)13","3,4,11(2,6)7,12(5,16)(9,15,14)(1,8,10,13)",0.0,,,222,222,22222,22222,表面は湿り気味も砂煙上がり上がり掛かるダート。ややバラついたスタート。芝地点を過ぎても５頭が横並び雁行で進み、最内のオルダージュも楽には行けず。２番手レーヌダンス、３番手ハルメキとノボベイビーが続き、前半３Ｆは３３秒半ば。直線に向いてハルメキが早くも先頭に立つも、内を進んできたアメリカンツイストが満を持して馬群を割って伸びる。一気に差をつけた格好で完勝劇だった。外からマリノエクスプレス、コスモクウェンチが続き、先行勢は結局総崩れに。
