blood_num,horse_name,sex_code,hair_color_code,keito_code,father_name,mother_name,bms_name,birthday,father_birth_year,mother_birth_year,bms_birth_year,owner_name,owner_code,breeder_name,birthplace,register_del_flag,data_date,father_code,bms_code
14104374,パレスハングリー,2,04,00,トランセンド,スタミナスピード,アジュディケーティング,20140411,2006,1998,1987,西村　豊氏,02,カタオカフアーム,新ひだか,0,20200118,1402,1106
16101776,ゴルディアス,1,01,05,ダイワメジャー,グリーンインディ,エーピーインディ,20160314,2001,1996,1989,㈲下屋敷牧場,01,杵臼牧場,浦河,0,20200118,1206,1311
14102673,シンボリブーケ,2,03,05,ワークフォース,レディパレード,マンハッタンカフェ,20140505,2007,2007,1998,岡田　壮史氏,01,シンボリ牧場,日高,0,20200118,1503,1206
16106266,マリー,2,05,00,キンシャサノキセキ,オスカルフランソワ,ワイルドラッシュ,20160331,2003,2005,1994,㈱ヒダカ・ブリーダーズ・ユニオン,01,藤原牧場,新ひだか,0,20200118,1206,1402
14104238,リセンティート,1,03,00,ヴァーミリアン,マダムメガミ,マヤノトップガン,20140502,2002,2003,1992,米津　佳昭氏,05,及川　ミツ子,新ひだか,0,20200118,1503,1207
17105423,ジンジャーマン,1,01,00,ハービンジャー,チャイナドール,スペシャルウィーク,20170216,2006,2001,1995,是枝　浩平氏,,ノーザンファーム,安平,0,20200118,1106,1206
15106369,モハンマディ,2,04,05,ディープインパクト,フラニーフロイド,フロイド,20150201,2002,2007,1998,㈲雅苑興業,09,ノーザンファーム,安平,0,20200118,1206,1108
14106238,カーネリアン,2,03,00,ゼンノロブロイ,レジェンドトレイル,フレンチデピュティ,20140226,2000,2003,1992,林　正道氏,06,ノーザンファーム,安平,0,20200118,1206,1103
13101453,ウインファビラス,2,07,00,ステイゴールド,サマーエタニティ,アドマイヤコジーン,20130503,1994,2005,1996,㈱ウイン,03,コスモヴューファーム,新冠,0,20200118,1206,1308
14101974,キャナルストリート,2,04,00,マンハッタンカフェ,フィラストリート,コジーン,20140305,1998,1994,1980,村野　康司氏,05,下河辺牧場,日高,0,20200118,1206,1308
17101174,リリカルフレイム,2,04,00,パイロ,スイートリリック,ダイワメジャー,20170221,2005,2010,2001,窪田　康志氏,06,坂東牧場,平取,0,20200118,1311,1206
17101298,グリーシアンギフト,1,05,00,ゼンノロブロイ,アステオン,ホリスキー,20170301,2000,1996,1979,加藤　徹氏,06,大狩部牧場,新冠,0,20200118,1206,1102
17105078,キセキパレス,1,03,00,キンシャサノキセキ,ヴァリアントレディ,ウォーエンブレム,20170120,2003,2005,1999,小林　量氏,09,社台コーポレーション白老ファーム,白老,0,20200118,1206,1503
17103620,トーホウビッグバン,1,03,00,ハービンジャー,トーホウロサード,トーホウエンペラー,20170312,2006,2005,1996,東豊物産㈱,07,静内フジカワ牧場,新ひだか,0,20200118,1106,1207
17101866,レッドシャドー,1,03,00,キングズベスト,ルアーズ,フライングスパー,20170210,1997,2009,1992,中辻　明氏,08,ハシモトフアーム,新冠,0,20200118,1503,1106
17105601,シルヴィス,2,05,00,ルーラーシップ,ラキシス,ディープインパクト,20170221,2007,2010,2002,大島　昌也氏,07,ノーザンファーム,安平,0,20200118,1503,1206
17110042,オールプリンセス,2,03,06,アドレルフルック,オールセインツ,グーファリク,20170221,2004,1998,1987,㈲ビッグレッドファーム,01,Ｇｅｓｔｕｔ　Ｂｒｕｍｍｅｒｈｏｆ,独,0,20200118,1109,1104
15104658,イダエンペラー,1,05,00,ルーラーシップ,アドマイヤセラヴィ,サンデーサイレンス,20150316,2007,1999,1986,張　一達氏,00,ノーザンファーム,安平,0,20200118,1503,1206
14105232,グランティエラ,1,03,05,アグネスデジタル,アースファイヤー,クロフネ,20140503,1997,2005,1998,㈱ノルマンディーサラブレッドレーシング,02,グローリーファーム,新ひだか,0,20200118,1503,1103
14105886,キラービューティ,2,01,00,ゼンノロブロイ,キラーグレイシス,コンガリー,20140303,2000,2009,1998,㈲サンデーレーシング,06,ノーザンファーム,安平,0,20200118,1206,1312
17109054,カシノギルガメシュ,1,04,00,ベルシャザール,グランカナリア,マリブムーン,20170331,2008,2005,1997,柏木　務氏,10,谷川　博勝,青森,0,20200118,1503,1311
17106081,ミラベル,2,01,00,トーセンジョーダン,エメラルドインディ,アグネスタキオン,20170415,2006,2008,1998,㈲ビクトリーホースランチ,06,大樹ファーム,浦河,0,20200118,1307,1206
17102232,ムーンパステイオー,1,03,00,タートルボウル,サマーヴィーナス,ハーツクライ,20170419,2002,2011,2001,木稲　安則氏,06,芳住　鉄兵,新冠,0,20200118,1101,1206
17102648,ニシノパッシオ,2,03,00,マツリダゴッホ,ハートフルメロディ,チーフベアハート,20170315,2003,2004,1993,西山　茂行氏,05,松本牧場,新ひだか,0,20200118,1206,1106
16100173,アイファーリリー,2,03,00,グラスワンダー,イエスウイウィル,ステイゴールド,20160330,1995,2006,1994,中島　稔氏,08,川上　悦夫,新冠,0,20200118,1207,1206
15104098,シーアフェアリー,2,01,05,オルフェーヴル,シーリーコート,ディストーテッドヒューマー,20150517,2008,2004,1993,㈱Ｇ１レーシング,06,追分ファーム,安平,0,20200118,1206,1503
15104375,ダンツクレイオー,2,03,00,ワークフォース,ステラプラド,ハーツクライ,20150415,2007,2008,2001,山元　哲二氏,10,社台ファーム,千歳,0,20200118,1503,1206
16102035,メイショウテンダン,1,05,00,アイルハヴアナザー,メイショウワカツキ,マンハッタンカフェ,20160301,2009,2005,1998,松本　好雄氏,09,富田牧場,浦河,0,20200118,1503,1206
14102146,リリックドラマ,2,03,00,ステイゴールド,ヴェルヴェットクイーン,シングスピール,20140507,1994,2001,1992,ゴドルフィン,01,ダーレー・ジャパン・ファーム,日高,0,20200118,1206,1109
15104988,カレンシリエージョ,2,01,00,ハービンジャー,ベルアリュール２,ニューメラス,20150215,2006,2005,1991,鈴木　隆司氏,09,ノーザンファーム,安平,0,20200118,1106,1503
15105697,ベルガド,1,01,00,スズカフェニックス,エンジェルファタル,フォーティナイナー,20150316,2002,2000,1985,サンコウ牧場,01,サンコウ牧場,新ひだか,0,20200118,1206,1503
13110033,スワーヴラーシド,1,04,06,ポエッツボイス,マラニア,マルジュ,20130227,2007,1997,1988,㈱ＮＩＣＫＳ,06,Ａｚ．Ａｇ．　Ｖａｌｄｉｒｏｎｅ　Ｌｕａ,仏,0,20200118,1503,1101
15103932,トモジャクアルト,1,07,00,スウェプトオーヴァーボード,ブーティー,フジキセキ,20150425,1997,2005,1992,吉冨　朝美氏,05,上水牧場,むかわ,0,20200118,1503,1206
17101754,プラチナスター,2,01,00,ゴールドシップ,ブルーレイ,トワイニング,20170327,2009,2006,1991,落合　幸弘氏,03,新冠橋本牧場,新冠,0,20200119,1206,1503
17102801,シゲルダイモス,1,03,00,メイショウサムソン,シゲルコイヒメ,ストラヴィンスキー,20170414,2003,2007,1996,森中　蕃氏,09,王蔵牧場,浦河,0,20200119,1109,1107
17104946,レヴィ,2,03,00,タートルボウル,ミューラルクラウン,ホワイトマズル,20170407,2002,2011,1990,松谷　翔太氏,06,社台ファーム,千歳,0,20200119,1101,1104
17100763,トミケンプリエール,2,07,00,ダンカーク,サンピング,エニーギブンサタデー,20170424,2006,2010,2004,冨樫　賢二氏,01,日高大洋牧場,日高,0,20200119,1503,1503
17106463,ジュンセイコー,2,04,00,アルデバラン２,ワンダーサークル,グラスワンダー,20170419,1998,2010,1995,河合　裕明氏,,山口　義彦,浦河,0,20200119,1501,1207
17101195,キタノスイセイ,1,04,00,ジャングルポケット,トウカイネオ,ハービンジャー,20170323,1998,2012,2006,北所　直人氏,01,びらとり牧場,平取,0,20200119,1307,1106
17104585,マルゼンスター,1,05,00,ハイアーゲーム,マルゼンブリッジ,マルゼンスキー,20170425,2001,1997,1974,坪野谷　和平氏,06,橋本牧場,安平,0,20200119,1206,1102
17103932,コパノキャリー,2,05,05,コパノリチャード,ラブミーブルー,サウスヴィグラス,20170402,2010,2011,1996,小林　祥晃氏,05,西村　和夫,新ひだか,0,20200119,1206,1503
14106203,シャイントレイル,2,07,00,ヴィクトワールピサ,ラフィントレイル,エルコンドルパサー,20140227,2007,2003,1995,㈲キャロットファーム,02,ノーザンファーム,安平,0,20200119,1206,1503
15104662,アンフィトリテ,2,03,00,ロードカナロア,アドマイヤフッキー,フジキセキ,20150329,2008,2003,1992,㈲キャロットファーム,02,ノーザンファーム,安平,0,20200119,1503,1206
13106317,エポック,1,04,00,ヴァーミリアン,セクシーザムライ,デピュティミニスター,20130209,2002,2004,1979,吉澤　克己氏,01,三嶋牧場,浦河,0,20200119,1503,1103
14110080,オールドベイリー,3,04,06,トゥーホーナーアンドサーブ,パッションドゥクール,ディストーテッドヒューマー,20140406,2008,2006,1993,ゴドルフィン,01,Ｅｌｍ　Ｔｒｅｅ　Ｆａｒｍ　ＬＬＣ,米,0,20200119,1311,1503
15106226,クイーンズテソーロ,2,01,00,ヘニーヒューズ,クイーンオブハルカ,シングスピール,20150406,2003,2006,1992,了徳寺健二ホールディングス㈱,,前谷　武志,新ひだか,0,20200119,1108,1109
13106022,オウケンビリーヴ,2,07,00,クロフネ,ビスクドール,サンデーサイレンス,20130125,1998,1998,1986,福井　明氏,09,ノーザンファーム,安平,0,20200119,1103,1206
13101446,ウインハートビート,1,01,00,グラスワンダー,コスモダンスナイト,ダンスインザダーク,20130506,1995,2003,1993,㈱ウイン,03,コスモヴューファーム,新冠,0,20200119,1207,1206
14105282,ハイヤーアプシス,2,04,00,ダノンシャンティ,テイクミーハイヤー,トニービン,20140414,2007,2000,1983,吉田　晴哉氏,04,追分ファーム,安平,0,20200119,1206,1307
17102091,サルサデスティニー,1,01,00,ダンカーク,サルサクイーン,リンドシェーバー,20170309,2006,1999,1988,菅原　広隆氏,05,村上　欽哉,新冠,0,20200119,1503,1501
13101238,スマートガルーダ,1,03,00,ハーツクライ,ストーミングヘヴン,ヘネシー,20130310,2001,1998,1993,大川　徹氏,07,秋田牧場,新冠,0,20200119,1206,1108
17104018,サウンドポポ,2,03,00,サウンドボルケーノ,タンポポプリンセス,パークリージェント,20170410,2008,2004,1981,増田　雄一氏,07,原　フアーム,新ひだか,0,20200119,1108,1103
17103741,コスモトコシエ,1,01,00,ロージズインメイ,エバーアンドエバー,ハーツクライ,20170412,2000,2012,2001,㈲ビッグレッドファーム,01,谷岡牧場,新ひだか,0,20200119,1206,1206
15102241,サンライズハニー,1,01,05,サンライズペガサス,ハニーメロンチャン,サウスヴィグラス,20150326,1998,2007,1996,松岡　隆雄氏,10,雅　牧場,平取,0,20200119,1206,1503
16102872,ダンツスピリット,1,04,00,リーチザクラウン,ヴィクトワール,アドマイヤベガ,20160507,2006,2005,1996,山元　哲二氏,10,賀張中川牧場,日高,0,20200119,1206,1206
16104167,ティーブルーム,1,01,00,カジノドライヴ,ヒカルダイヤモンド,アグネスタキオン,20160316,2005,2004,1998,深見　富朗氏,07,登別上水牧場,登別,0,20200119,1311,1206
17101602,エリンクロノス,1,01,00,トーセンジョーダン,エリンズハープ,ネオユニヴァース,20170331,2006,2009,2000,田頭　勇貴氏,05,大栄牧場,新冠,0,20200119,1307,1206
17105962,カシノシャイニング,1,03,00,ワークフォース,タガノレベッカ,サクラバクシンオー,20170319,2007,2011,1989,柏木　務氏,10,木戸口牧場,浦河,0,20200119,1503,1304
17104445,ミドゥス,2,03,00,カジノドライヴ,ジャングルムーン,サドラーズウェルズ,20170319,2005,1998,1981,㈲ミルファーム,03,阿部　栄乃進,厚真,0,20200119,1311,1109
17101171,カールジェシ,2,06,00,ヨハネスブルグ,ジェシカ,トニービン,20170506,1999,1999,1983,㈲中山牧場,01,坂東牧場,平取,0,20200119,1108,1307
17104007,チュウアイ,1,03,00,パドトロワ,ジャネットハウス,オペラハウス,20170511,2007,2002,1988,西本　資史氏,09,原　弘之,新ひだか,0,20200119,1503,1109
16106235,アクティーボミノル,1,01,00,ヨハネスブルグ,セブンシークィーン,コロナドズクエスト,20160217,1999,2006,1995,吉岡　實氏,09,フジワラフアーム,新ひだか,0,20200119,1108,1503
15106298,センティフォリア,2,04,00,ディープインパクト,メイデイローズ,ロックポートハーバー,20150328,2002,2008,2002,㈱ヒダカ・ブリーダーズ・ユニオン,01,矢野牧場,新ひだか,0,20200119,1206,1503
17109125,ベルウッドコチョウ,1,04,00,ケイムホーム,コチョウサン,クロフネ,20170329,1999,2011,1998,鈴木　照雄氏,05,本田　土寿,熊本,0,20200119,1503,1103
14105116,プリティマックス,2,01,00,アドマイヤマックス,ビクトリーステップ,オジジアン,20140330,1999,1999,1983,丸岡　啓一氏,10,前谷　武志,新ひだか,0,20200119,1206,1701
14103585,グランドガール,2,03,00,メイショウサムソン,イサミステルス,トワイニング,20140405,2003,2001,1991,林　千枝子氏,04,宮内牧場,浦河,0,20200119,1109,1503
15103195,キングキングキング,3,04,00,キングズベスト,アドマイヤアロング,スペシャルウィーク,20150426,1997,2008,1995,嶋田　賢氏,03,辻　牧場,浦河,0,20200119,1503,1206
16105204,トリックスター,1,04,00,スクリーンヒーロー,プラウドウイングス,ダッシングブレイド,20160312,2004,1996,1987,村野　康司氏,05,社台ファーム,千歳,0,20200119,1207,1309
16104383,エクスプローシブ,1,01,00,オルフェーヴル,ラルナデミエル,モンズーン,20160218,2008,2007,1990,㈲社台レースホース,01,社台コーポレーション白老ファーム,白老,0,20200119,1206,1902
15101834,イクヨロブロイ,1,04,00,ゼンノロブロイ,ハーリカ,ブライアンズタイム,20150217,2000,2005,1985,太陽光㈱,05,浜本牧場,日高,0,20200119,1206,1207
16104886,フェルシュテルケン,1,01,00,ダノンシャンティ,レインボークォーツ,ミスターグリーリー,20160213,2007,2008,1992,落合　幸弘氏,03,ノーザンファーム,安平,0,20200119,1206,1503
