jockey_code,register_del_flag,register_del_date,jockey_name,jockey_kana,jockey_name_short,area_code,area_name,birthday,first_ride_year,apprentice_class,stable_code,jockey_comment,comment_date,year_leading,year_turf_wr,year_special_w,last_leading,last_turf_wr,last_special_w,data_date,year_turf_1st,year_turf_2nd,year_turf_3rd,year_turf_out,year_dirt_1st,year_dirt_2nd,year_dirt_3rd,year_dirt_out,last_turf_1st,last_turf_2nd,last_turf_3rd,last_turf_out,last_dirt_1st,last_dirt_2nd,last_dirt_3rd,last_dirt_out,total_turf_1st,total_turf_2nd,total_turf_3rd,total_turf_out,total_dirt_1st,total_dirt_2nd,total_dirt_3rd,total_dirt_out
10343,1,20231111,熊沢重文,クマザワ　シゲフミ,熊沢重,2,,19680125,1986,0,,障害での騎乗振りは安定しているが。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10344,1,19940228,小谷祐司,コタニ　ユウジ,小谷祐,2,,19680203,1986,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10345,1,20181231,林満明,ハヤシ　ミツアキ,林満明,2,,19661031,1986,0,,たまに平場で穴演出,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10346,1,20060228,松永幹夫,マツナガ　ミキオ,松永幹,2,,19670410,1986,0,,馬込み嫌うので差し馬では割引。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10347,1,19990228,横山雄一,ヨコヤマ　ユウイチ,横山雄,2,,19651122,1986,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10348,1,20050430,伊藤暢康,イトウ　ノブヤス,伊藤暢,1,,19681117,1987,0,,イロハができてない。下手だと思っていい,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10349,1,20210228,蛯名正義,エビナ　マサヨシ,蛯名正,1,,19690319,1987,0,,１番人気での勝率は関東一,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10350,1,20000229,寺島祐治,テラシマ　ユウジ,寺　島,1,,19680312,1987,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10351,1,19950930,長峰一弘,ナガミネ　カズヒロ,長峰一,1,,19670714,1987,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10352,1,19971031,町田俊夫,マチダ　トシオ,町田俊,1,,19690318,1987,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10353,1,20020320,合谷喜壮,ゴウヤ　キソウ,合　谷,2,,19680409,1987,0,,ほとんど障害だけ,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10354,1,20020228,塩村克己,シオムラ　カツミ,塩　村,2,,19690105,1987,0,,怪我復帰からは目立ったところなく,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10355,0,00000000,武豊,タケ　ユタカ,武　豊,2,,19690315,1987,0,,スタートは抜群、ペース判断も絶妙,20020815,8.0,10.0,1.0,8.0,18.0,3.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10356,1,20100228,菊沢隆徳,キクザワ　タカノリ,菊沢徳,1,,19700210,1988,0,,敢えて流れを外す騎乗が多く掲示板の下多し,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10357,1,20041231,藤原英幸,フジワラ　ヒデユキ,藤　原,1,,19700327,1988,0,,スタートの勘非常に悪い,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10358,1,20000308,横田雅博,ヨコタ　マサヒロ,横　田,1,,19680301,1988,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10359,1,20080320,内田浩一,ウチダ　コウイチ,内田浩,2,,19680928,1988,0,,ローカル競馬場でロス少ない騎乗が好感,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10360,1,19930215,岡潤一郎,オカ　ジュンイチロウ,岡潤一,2,,19681207,1988,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10361,1,20030228,岸滋彦,キシ　シゲヒコ,岸,2,,19691204,1988,0,,過去の栄光だけでは馬券の対象にならず。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10362,1,20121220,芹沢純一,セリザワ　ジュンイチ,芹　沢,2,,19680904,1988,0,,荒れ馬場でのコース取りの判断は評価,20080626,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10363,1,20081120,千田輝彦,チダ　テルヒコ,千　田,2,,19690823,1988,0,,ローカルでオッズ入れば穴空ける可能性大,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10364,1,19940429,山本康二,ヤマモト　コウジ,山本康,2,,19670919,1988,0,,障害での騎乗多くなり、平場では△,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10365,1,19950411,五十嵐久,イガラシ　ヒサシ,五十嵐,1,,19710307,1989,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10366,1,20110228,小野次郎,オノ　ジロウ,小　野,1,,19700801,1989,0,,ローカルの差し馬なら十分信頼に足る,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10367,1,20040630,高橋明,タカハシ　アキラ,高橋明,1,,19700712,1989,0,,人気薄なら妙味もあるが。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10368,1,20231231,田中勝春,タナカ　カツハル,田中勝,1,,19710225,1989,0,,前付けすれば一流だが溜めると脚余すこと多,20080710,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10369,1,19981031,町田義一,マチダ　ヨシカズ,町　田,1,,19700302,1989,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10370,1,20070630,小池隆生,コイケ　タカオ,小　池,2,,19700311,1989,0,,ダートの先行馬ならそれなりに粘れる。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10371,1,20050228,佐伯清久,サエキ　キヨヒサ,佐　伯,2,,19710312,1989,0,,中央競馬場では辛い面もある,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10372,1,20141012,佐藤哲三,サトウ　テツゾウ,佐藤哲,2,,19700917,1989,0,,小柄な馬では良績も太馬を押す技術が不足,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10373,1,20100228,角田晃一,ツノダ　コウイチ,角　田,2,,19701118,1989,0,,３着争いでは早めに腰を上げるので危険,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10374,1,20031031,山田泰誠,ヤマダ　タイセイ,山田泰,2,,19710101,1989,0,,函館、札幌での思い切った騎乗魅力,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10375,0,00000000,江田照男,エダ　テルオ,江田照,1,,19720208,1990,0,,人気がなければ先行逃切を狙い、良績を残す,20020815,37.0,0.0,0.0,50.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10376,1,20071231,沢昭典,サワ　アキノリ,沢,1,,19710619,1990,0,,ダ短距離で良績。特に中山1200,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10377,1,19920923,玉ノ井健志,タマノイ　タケシ,玉ノ井,1,,19720221,1990,1,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10378,1,20200131,浜野谷憲尚,ハマノヤ　ノリヒサ,浜野谷,1,,19720125,1990,0,,めっきり騎乗数減る,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10379,1,20091220,小原義之,オバラ　ヨシユキ,小　原,2,,19710827,1990,0,,追い方が相当下手。逃げないと,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10380,1,20240305,北沢伸也,キタザワ　シンヤ,北沢伸,2,,19710609,1990,0,,今の障害界では乗れるクチ,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10381,1,20040720,久保田英敬,クボタ　ヒデノリ,久保田,2,,19710711,1990,0,,最近めっきり騎乗が減り,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10382,1,20050320,牧田和弥,マキタ　カズヤ,牧　田,2,,19720304,1990,0,,人気薄の逃先ならそこそこに,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10383,1,20070220,村山明,ムラヤマ　アキラ,村　山,2,,19710818,1990,0,,松田国厩舎で勉強中,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10384,1,20101231,郷原洋司,ゴウハラ　ヒロシ,郷　原,1,,19721106,1991,0,,差追を得意とするだけにHペースで出番,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10385,1,20100930,土谷智紀,ツチヤ　トモノリ,土　谷,1,,19730216,1991,0,,ダート短距離でこそ。ローカル限定。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10386,1,20051231,徳吉孝士,トクヨシ　コウジ,徳　吉,1,,19711122,1991,0,,思い切った逃打てるがペース配分に難,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10387,1,20031031,橋本広喜,ハシモト　ヒロキ,橋本広,1,,19720804,1991,0,,逃げるか追い込むか極端な競馬だけ。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10388,1,20050531,水野貴広,ミズノ　タカヒロ,水　野,1,,19721102,1991,0,,ダート短距離の印象。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10389,1,20091220,河北通,カワキタ　トオル,河　北,2,,19721010,1991,0,,前走と同じ騎乗しかしない。想像力皆無,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10390,1,20200229,四位洋文,シイ　ヒロフミ,四位洋,2,,19721130,1991,0,,ペース判断センス抜群、追わせて味薄い,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10391,1,20030720,日吉正和,ヒヨシ　マサカズ,日　吉,2,,19720101,1991,0,,騎乗機会恵まれず。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10392,1,20150906,藤田伸二,フジタ　シンジ,藤　田,2,,19720227,1991,0,,シッカリ追える数少ない騎手。山内厩舎は秀,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10393,1,20040229,宝来城多郎,ホウライ　ジョウタロウ,宝　来,2,,19720516,1991,0,,内を突くこと少なく、外目追走が多い,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10394,1,20060430,安田康彦,ヤスダ　ヤスヒコ,安田康,2,,19721019,1991,0,,追い込み志向強い。嵌れば人気薄でも。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10395,1,20150227,後藤浩輝,ゴトウ　ヒロキ,後　藤,1,,19740319,1992,0,,関西馬での好成績は特筆。差し馬先行させて,20080710,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10396,1,20120331,小林淳一,コバヤシ　ジュンイチ,小林淳,1,,19730312,1992,0,,牝馬限定戦で思わぬ大穴空けることしばしば,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10397,1,20171231,横山義行,ヨコヤマ　ヨシユキ,横山義,1,,19740319,1992,0,,次世代障害スター、平場もダ短距離なら,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10398,1,20051130,横山賀一,ヨコヤマ　ヨシカズ,横山賀,1,,19661228,1992,0,,前に置いてくる騎乗は○も追わせるとどうか,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10399,1,20081231,吉永護,ヨシナガ　マモル,吉　永,1,,19731116,1992,0,,ハナ行くと決めたら譲らない,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10400,1,20140228,上村洋行,ウエムラ　ヒロユキ,上　村,2,,19731023,1992,0,,姿勢高い騎乗で見ればすぐわかる,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10401,1,20050731,菊沢隆仁,キクザワ　タカヒト,菊沢仁,2,,19730803,1992,0,,先手争い技術はかなり長けている。先行馬で,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10402,1,20070630,高橋康之,タカハシ　ヤスユキ,高橋康,2,,19721210,1992,0,,平場も騎乗するが？,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10403,1,20100228,橋本美純,ハシモト　ヨシズミ,橋本美,2,,19730815,1992,0,,今やローカルでは一線級。卒ない競馬目立つ,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10404,1,20120229,伊藤直人,イトウ　ナオト,伊藤直,1,,19740826,1993,0,,長所はハナに行くと決めて行く点,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10405,1,20041231,亀山泰延,カメヤマ　ヤスノブ,亀　山,1,,19750305,1993,0,,追込馬のみの印象,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10406,1,20050531,嶋田高宏,シマダ　タカヒロ,嶋　田,1,,19741225,1993,0,,ローカルのダート短距離が活躍の場,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10407,1,20111031,宗像徹,ムナカタ　トオル,宗　像,1,,19740327,1993,0,,ローカルで勝星上げているが、信頼までは,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10408,1,20130228,飯田祐史,イイダ　ユウジ,飯　田,2,,19741118,1993,0,,芝ダ問わず、追込馬での活躍目立つ,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10409,1,20050420,川合達彦,カワイ　タツヒコ,川　合,2,,19740603,1993,0,,障害でも目立つところなく,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10410,1,20190520,小林徹弥,コバヤシ　テツヤ,小林徹,2,,19740505,1993,0,,流れ関係なくその馬の競馬に徹して結果出す,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10411,1,20041220,藤井正輝,フジイ　マサテル,藤　井,2,,19750311,1993,0,,ティコティコタックは過去のお手馬,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10412,0,00000000,岩部純二,イワベ　ジュンジ,岩部純,2,,19760325,1994,0,,逃げ馬でも結果出せず馬が集まらない,20020815,66.0,0.0,0.0,60.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10413,1,20101231,小林久晃,コバヤシ　ヒサアキ,小林久,1,,19751011,1994,0,,ローカル競馬場でハナ行けばシブトイ,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10414,1,20100131,高山太郎,タカヤマ　タロウ,高　山,1,,19750317,1994,0,,短距離戦の先行馬ならそれなりに乗れる。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10415,1,20020405,田口大二郎,タグチ　ダイジロウ,田　口,1,,19751002,1994,0,,ほぼ障害のみ。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10416,0,00000000,吉田豊,ヨシダ　ユタカ,吉田豊,1,,19750419,1994,0,,逃げの成績安定も差し追込は溜めすぎ脚余す,20080710,28.0,0.0,0.0,24.0,5.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10417,1,20221231,植野貴也,ウエノ　タカヤ,植野貴,2,,19750701,1994,0,,障害での騎乗技術が上達,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10418,1,20101220,菊地昇吾,キクチ　ショウゴ,菊地昇,2,,19751129,1994,0,,騎乗少なく、障害乗るように,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10419,0,00000000,幸英明,ミユキ　ヒデアキ,幸英明,2,,19760112,1994,0,,１番人気でのポカが目立つので注意が必要,20080626,16.0,4.0,1.0,16.0,8.0,2.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10420,1,20121220,渡辺薫彦,ワタナベ　クニヒコ,渡　辺,2,,19750405,1994,0,,最近騎乗馬に恵まれ徐々に力つける,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10421,1,20121221,青木芳之,アオキ　ヨシユキ,青　木,1,,19770207,1995,0,,アメリカ修行もなかなか結果に結びつかず。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10422,1,20201231,西田雄一郎,ニシダ　ユウイチロウ,西田雄,1,,19741014,2005,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10423,1,20091231,矢原洋一,ヤハラ　ヨウイチ,矢　原,1,,19760927,1995,0,,騎乗馬なかなか集まらず。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10424,1,20200930,山本康志,ヤマモト　コウシ,山本康,1,,19770228,1995,0,,障害レースの騎乗がほとんどで,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10425,1,20090228,石山繁,イシヤマ　シゲル,石　山,2,,19770302,1995,0,,阪神1600では未だ連対もなし,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10426,1,20101220,金折知則,カナオリ　トモノリ,金　折,2,,19770211,1995,0,,人気薄の先行馬は思い切った騎乗できる,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10427,0,00000000,西谷誠,ニシタニ　マコト,西谷誠,2,,19761015,1995,0,10446,以前は障害で華あったが…,20020815,60.0,0.0,0.0,69.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10428,1,20121220,野元昭嘉,ノモト　アキヨシ,野　元,2,,19760720,1995,0,,日によって安定味が違う,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10429,0,00000000,柴田大知,シバタ　ダイチ,柴田大,1,,19770618,1996,0,,新馬戦でオッズが入れば買い,20020815,30.0,0.0,0.0,36.0,2.0,1.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10430,1,20220630,柴田未崎,シバタ　ミサキ,柴田未,2,,19770618,2014,0,,最内に積極的に突っ込む騎乗好感,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10431,1,20010831,田村真来,タムラ　マキ,田村真,1,,19770905,1996,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10432,1,20130930,増沢由貴子,マスザワ　ユキコ,増　沢,1,,19780203,1996,0,,常に人気先行。明らかに腕力不足。,20080710,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10433,1,20120229,高橋亮,タカハシ　リョウ,高橋亮,2,,19780106,1996,0,,騎乗のほとんどが父の高橋隆厩舎。,20080626,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10434,1,20070228,常石勝義,ツネイシ　カツヨシ,常　石,2,,19770802,1996,0,,平地・障害共になかなか結果出ず。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10435,1,20230228,福永祐一,フクナガ　ユウイチ,福永祐,2,,19761209,1996,0,,差には疑問も人気薄の逃では良績残す,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10436,0,00000000,古川吉洋,フルカワ　ヨシヒロ,古川吉,2,,19770926,1996,0,,北海道開催では騎乗数も増え要注意,20080626,26.0,4.0,2.0,22.0,14.0,2.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10437,1,20010615,細江純子,ホソエ　ジュンコ,細　江,2,,19750312,1996,0,,海外研修の成果か、ローカルでは頑張る,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10438,1,20260228,和田竜二,ワダ　リュウジ,和田竜,2,,19770623,1996,0,,好位付けで穴明けることしばしば。,20020815,69.0,0.0,0.0,29.0,3.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10439,1,20090331,池田鉄平,イケダ　テッペイ,池　田,1,,19790201,1997,0,,チャンスのある馬に乗っても結果残せない,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10440,1,20011130,板倉真由子,イタクラ　マユコ,板　倉,1,,19771219,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10441,0,00000000,江田勇亮,エダ　ユウスケ,江田勇,1,,19780904,1997,0,10333,現状騎乗は障害戦,20080626,56.0,0.0,0.0,62.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10442,1,20240414,勝浦正樹,カツウラ　マサキ,勝浦正,1,,19780810,1997,0,,札幌開催の古川厩舎は要注意。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10443,1,20040229,田村宏之,タムラ　ヒロユキ,田村宏,1,,19780424,1997,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10444,1,20240310,武士沢友治,ブシザワ　トモハル,武士沢,1,,19780209,1997,0,,この頃割と好判断目立つようになってきた。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10445,1,20201231,村田一誠,ムラタ　イッセイ,村田一,1,,19781220,1997,0,,近年地元新潟での活躍目立つ。,20080710,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10446,1,20240229,秋山真一郎,アキヤマ　シンイチロウ,秋山真,2,,19790209,1997,0,,ロス少ない騎乗◎も不利と受けることもしば,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10447,1,20121220,今村康成,イマムラ　ヤスナリ,今　村,2,,19781019,1997,0,,障害がメイン。ローカルなら活躍も！？,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10448,1,20000229,押田純子,オシダ　ジュンコ,押　田,2,,19770227,1997,3,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10449,1,20170228,武幸四郎,タケ　コウシロウ,武　幸,2,,19781103,1997,0,,必ず直線勝負できる所まで間に合わす騎乗○,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10450,1,20101220,仲田雅興,ナカタ　マサオキ,仲　田,2,,19780212,1997,0,,特徴がないため、減量なくなり厳しい状態続,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10451,1,20231217,松田大作,マツダ　ダイサク,松田大,2,,19780913,1997,0,,コーナーリング下手で小回りは辛い,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10452,1,20200524,中谷雄太,ナカタニ　ユウタ,中谷雄,2,,19790916,1998,0,,カリスタグローリ産駒が得意？,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10453,1,20010731,野崎孝仁,ノザキ　タカヒロ,野　崎,1,,19800108,1998,0,,,,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10454,1,20121130,穂苅寿彦,ホカリ　トシヒコ,穂　苅,1,,19791022,1998,0,,騎乗馬は和田厩舎で固定。障害ならソコソコ,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10455,0,00000000,池添謙一,イケゾエ　ケンイチ,池添謙,2,,19790723,1998,0,,リーディング上位で安定。次世代担う。,20080710,21.0,2.0,0.0,18.0,16.0,3.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10456,1,20130920,荻野要,オギノ　カナメ,荻野要,2,,19790828,1998,0,,馬と呼吸を合わせようとしない。慌てすぎ,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10457,0,00000000,酒井学,サカイ　マナブ,酒井学,2,,19800204,1998,0,,ニホンポロの主戦に。穴馬での好走目立つ,20080626,22.0,2.0,0.0,37.0,5.0,1.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10458,1,20250228,白浜雄造,シラハマ　ユウゾウ,白浜雄,2,,19790925,1998,0,,最近は障害がメーンに。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10459,1,20230520,竹之下智昭,タケノシタ　トモアキ,竹之下,2,,19791013,1998,0,,最近小回りの内を意識するようになった,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10460,0,00000000,太宰啓介,ダザイ　ケイスケ,太宰啓,2,,19790422,1998,0,,結果が出るのは先行馬が大半,20080626,42.0,1.0,1.0,53.0,1.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10461,1,20090531,菊池憲太,キクチ　ケンタ,菊池憲,1,,19810225,1999,0,,減量の恩恵がなくなり、厳しい状態,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10462,0,00000000,北村宏司,キタムラ　ヒロシ,北村宏,1,,19800724,1999,0,,人気の差追馬は危険、先行技術は○,20020815,49.0,0.0,0.0,30.0,6.0,1.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10463,1,20051231,佐藤年毅,サトウ　トシキ,佐藤年,1,,19810204,1999,0,,減量無くなり苦戦。騎乗馬も恵まれず,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10464,1,20111031,高橋智大,タカハシ　トモヒロ,高橋智,1,,19800827,1999,0,,大久保洋厩舎離れて騎乗数減少,20080626,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10465,1,20180331,二本柳壮,ニホンヤナギ　ソウ,二本柳,1,,19810302,1999,0,,新潟は良かったが福島は器用な競馬できない,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10466,1,20091220,宇田登志夫,ウダ　トシオ,宇　田,2,,19800729,1999,0,,減量無くなり苦戦。さしたる特徴もなし。,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10467,1,20090430,白坂聡,シラサカ　サトシ,白　坂,2,,19800912,1999,0,,減量無くなり苦戦。スンナリ先行が条件,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10468,0,00000000,高田潤,タカダ　ジュン,高田潤,2,,19801103,1999,0,,調教・レース共騎乗技術は高いが・・・,20080710,34.0,2.0,1.0,28.0,5.0,4.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10469,1,20120930,武英智,タケ　ヒデノリ,武　英,2,,19801231,1999,0,,騎乗数も減り苦戦続き,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10470,1,20150228,梶晃啓,カジ　テルヒロ,梶,1,,19820113,2000,0,,ハンデ戦では要注意,20021225,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10471,1,20211231,嘉藤貴行,カトウ　タカユキ,嘉藤貴,1,,19811105,2000,0,,卒なく乗りこなすが気性難の馬は不向き,20020815,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10472,0,00000000,金子光希,カネコ　ミツキ,金子光,1,,19820310,2000,0,10474,減量なくなると同時に騎乗も激減,20080626,54.0,0.0,0.0,54.0,0.0,0.0,20260328,,,,,,,,,,,,,,,,,,,,,,,,
10473,1,20121220,小林慎一郎,コバヤシ　シンイチロウ,小林慎,2,,19810708,2000,0,,ローカルでなら。矢作厩舎がほとんど,20080626,,,,,,,20260328,,,,,,,,,,,,,,,,,,,,,,,,
